norm_id,stat_id,norm.,freq.
1465,603,Christmas,17
1466,604,particular,28
1467,604,particulars,1
1468,605,term,26
1469,605,Terms,4
1470,605,terms,18
1471,605,Term,1
1472,606,dock,6
1473,606,docking,1
1474,607,strike,8
1475,607,struck,3
1476,607,strikes,6
1477,607,Strike,3
1478,607,striking,2
1479,607,Striking,1
1480,607,Struck,1
1481,608,blackleg,1
1482,609,labour,6
1483,610,breach,2
1484,611,picket,1
1485,612,boys,1
1486,612,boy,5
1487,612,Boys,1
1488,613,window,9
1489,613,Windows,3
1490,613,windows,6
1491,614,morning,21
1492,615,coastline,2
1493,616,comfortably,1
1494,617,beers,1
1495,617,beer,1
1496,618,family,27
1497,618,families,5
1498,618,Family,2
1499,619,room,17
1500,619,rooms,4
1501,620,Urban,6
1502,621,Guerillas,1
1503,622,board,4
1504,622,boards,1
1505,623,change,27
1506,623,changed,13
1507,623,changing,6
1508,623,Changes,1
1509,623,changes,29
1510,623,Changing,1
1511,623,Change,2
1512,624,trouble,9
1513,624,Trouble,1
1514,625,warning,9
1515,625,warnings,1
1516,626,suffer,9
1517,626,suffered,4
1518,626,suffering,3
1519,627,embarrassment,1
1520,628,Green,35
1521,629,bunch,6
1522,630,already,27
1523,630,Already,2
1524,631,Antisocial,1
1525,632,veteran,2
1526,633,combatant,1
1527,634,pathetic,2
1528,635,Queens,3
1529,636,deed,1
1530,637,poll,1
1531,638,Club,13
1532,639,serially,1
1533,640,tattooed,1
1534,640,tattoos,2
1535,641,blue,16
1536,641,blues,1
1537,641,Blue,1
1538,642,wig,1
1539,642,wigs,1
1540,643,tall,3
1541,644,hat,3
1542,645,spends,1
1543,645,spent,11
1544,645,spend,6
1545,646,pricing,1
1546,646,priced,1
1547,646,price,13
1548,646,prices,10
1549,646,Price,3
1550,646,Prices,1
1551,647,paperbacks,1
1552,647,Paperback,4
1553,648,leather-bound,1
1554,649,treasures,2
1555,649,treasure,5
1556,650,fair,8
1557,651,cover,8
1558,651,covering,10
1559,651,covered,6
1560,651,covers,9
1561,651,Cover,1
1562,652,dealers,3
1563,652,dealer,5
1564,652,Dealers,1
1565,653,months,23
1566,653,month,13
1567,653,Month,1
1568,654,after,104
1569,654,After,35
1570,655,rages,1
1571,655,rage,2
1572,655,Rage,1
1573,656,large,33
1574,656,largest,19
1575,656,larger,10
1576,656,Large,4
1577,657,incident,1
1578,657,incidents,2
1579,658,involving,5
1580,658,involved,16
1581,658,involves,2
1582,658,involve,4
1583,659,defeat,6
1584,659,defeated,1
1585,660,jumped,3
1586,660,jumping,5
1587,660,jumps,3
1588,660,jump,2
1589,661,roof,9
1590,662,row,4
1591,662,rowed,1
1592,663,suites,1
1593,663,suite,4
1594,664,Dressed,1
1595,664,dress,2
1596,664,dressing,1
1597,665,regalia,1
1598,666,belly,1
1599,667,pranced,1
1600,668,ringing,1
1601,668,ring,9
1602,668,rings,2
1603,668,rang,2
1604,669,leading,9
1605,669,lead,18
1606,669,led,12
1607,669,leads,8
1608,669,Leading,2
1609,670,tune,2
1610,670,tuning,2
1611,670,tunes,1
1612,671,favourites,5
1613,671,favourite,8
1614,672,assistant,1
1615,672,assistants,2
1616,673,Smith,6
1617,674,stewards,1
1618,675,removed,8
1619,675,remove,13
1620,675,removes,1
1621,675,removing,6
1622,676,approach,34
1623,676,approaches,4
1624,676,approached,3
1625,676,approaching,1
1626,676,Approach,1
1627,677,fear,8
1628,677,fears,2
1629,678,cheering,3
1630,679,minutes,30
1631,679,minute,9
1632,680,became,34
1633,680,become,33
1634,680,becomes,6
1635,680,becoming,12
1636,681,likely,18
1637,682,walking,2
1638,682,walked,7
1639,682,Walk,2
1640,682,walk,8
1641,682,walks,1
1642,683,carpets,1
1643,684,laid,11
1644,684,lay,3
1645,684,laying,1
1646,684,lays,1
1647,685,finally,19
1648,685,Finally,4
1649,686,conquered,3
1650,686,conquering,1
1651,687,provided,28
1652,687,providing,23
1653,687,provide,56
1654,687,provides,22
1655,687,Providing,1
1656,687,Provide,1
1657,688,within,69
1658,688,Within,2
1659,689,response,23
1660,689,responses,10
1661,689,Response,1
1662,689,Responses,1
1663,690,Bollocks,1
1664,691,published,32
1665,691,Published,3
1666,691,publish,3
1667,691,publishing,3
1668,692,latest,20
1669,692,later,5
1670,692,late,18
1671,692,Later,1
1672,692,Late,1
1673,692,Latest,1
1674,693,novel,5
1675,693,novels,1
1676,694,fc,2
1677,695,Sir,9
1678,696,founder,1
1679,697,goalkeeper,1
1680,698,final,33
1681,698,finals,5
1682,699,star,3
1683,699,stars,2
1684,700,trick,1
1685,701,original,19
1686,701,Original,2
1687,701,originals,2
1688,702,kit,6
1689,703,salmon,1
1690,704,nickname,1
1691,705,Shrimps,1
1692,706,dark,15
1693,706,darker,1
1694,707,captain,5
1695,708,director,7
1696,708,Directors,1
1697,709,axed,1
1698,709,axes,1
1699,710,number,65
1700,710,numbers,15
1701,711,dropped,2
1702,711,drop,5
1703,711,dropping,1
1704,711,Drop,1
1705,712,organisers,3
1706,712,organiser,2
1707,713,Series,1
1708,714,surf,2
1709,714,surfing,2
1710,715,event,33
1711,715,events,13
1712,716,announced,11
1713,716,announce,2
1714,716,announces,1
1715,716,Announcing,1
1716,717,addition,5
1717,717,additions,3
1718,717,Addition,1
1719,718,music,20
1720,719,element,12
1721,719,elements,12
1722,719,Elements,1
1723,720,location,10
1724,720,locations,3
1725,721,overlooking,1
1726,721,overlooked,1
1727,722,Watergate,1
1728,723,Bay,7
1729,724,beach,7
1730,724,beaches,4
1731,725,include,28
1732,725,including,73
1733,725,included,16
1734,725,includes,16
1735,725,Includes,3
1736,725,Including,3
1737,726,performances,8
1738,726,performance,36
1739,726,Performances,5
1740,727,headliner,1
1741,727,headliners,1
1742,728,Friday,9
1743,728,Fridays,1
1744,729,career,10
1745,729,careers,2
1746,729,Careers,1
1747,730,army,6
1748,730,armies,2
1749,731,nato,1
1750,732,troops,5
1751,732,troop,1
1752,733,Kosovo,1
1753,734,via,19
1754,735,industry,71
1755,735,Industry,2
1756,735,industries,4
1757,736,showcase,4
1758,736,showcasing,2
1759,737,each,5
1760,737,Each,1
1761,738,debut,5
1762,739,charts,5
1763,739,chart,1
1764,740,fruit,7
1765,740,fruits,3
1766,741,support,93
1767,741,Support,2
1768,741,supporting,9
1769,741,supported,13
1770,741,supports,23
1771,742,slots,2
1772,742,slot,3
1773,743,wit,3
1774,744,appearance,8
1775,744,appearances,1
1776,745,regular,9
1777,746,airplay,1
1778,747,national,36
1779,747,nationals,1
1780,747,National,1
1781,748,radio,7
1782,748,Radio,1
1783,749,tracks,5
1784,749,track,10
1785,750,album,9
1786,751,appearing,3
1787,751,appeared,5
1788,751,appears,16
1789,751,appear,15
1790,752,legendary,3
1791,753,songwriter,1
1792,754,cemented,1
1793,754,cements,1
1794,754,cement,2
1795,755,following,6
1796,755,Following,2
1797,756,Jack,3
1798,757,Johnson,6
1799,758,earlier,4
1800,759,impressed,3
1801,760,soulful,1
1802,761,funky,2
1803,762,set,65
1804,762,sets,19
1805,762,Set,4
1806,762,setting,4
1807,763,titled,3
1808,763,titles,6
1809,763,title,5
1810,763,Title,1
1811,764,hails,2
1812,764,hailed,1
1813,765,California,4
1814,766,famous,10
1815,767,talent,4
1816,767,Talents,1
1817,768,films,4
1818,768,filming,2
1819,768,filmed,1
1820,768,film,18
1821,769,rockier,1
1822,770,sure,43
1823,770,Sure,1
1824,771,prove,10
1825,771,proving,1
1826,771,proved,4
1827,771,proves,1
1828,772,crowd,2
1829,772,crowds,3
1830,773,Winners,2
1831,773,winner,2
1832,773,winners,1
1833,774,New,51
1834,775,experienced,6
1835,775,experience,38
1836,775,experiences,6
1837,775,experiencing,1
1838,775,Experiencing,1
1839,775,Experience,1
1840,776,huge,13
1841,777,success,16
1842,777,Success,2
1843,778,working,5
1844,778,workings,1
1845,779,producer,3
1846,779,producers,8
1847,780,Heads,1
1848,781,Sawmills,1
1849,782,produced,13
1850,782,produce,20
1851,782,produces,9
1852,782,producing,6
1853,782,Produces,1
1854,783,hits,4
1855,783,hit,11
1856,783,Hit,1
1857,783,hitting,1
1858,784,confirmed,11
1859,784,confirm,3
1860,784,confirming,1
1861,785,Live,3
1862,785,live,3
1863,786,summer,11
1864,786,summers,1
1865,787,March,40
1866,787,march,1
1867,788,shot,6
1868,788,shoots,1
1869,788,shoot,1
1870,788,shooting,1
1871,789,resonate,1
1872,789,resonates,1
1873,790,form,34
1874,790,forms,15
1875,790,Formed,1
1876,790,formed,4
1877,790,forming,3
1878,791,rock,8
1879,792,act,11
1880,792,acts,8
1881,792,acting,6
1882,792,Acts,2
1883,792,Act,1
1884,792,acted,1
1885,793,releasing,1
1886,793,released,13
1887,793,release,5
1888,793,Releasing,1
1889,794,stormed,1
1890,794,storms,1
1891,795,busy,12
1892,795,busiest,1
1893,795,busier,1
1894,796,ahead,9
1895,797,Radio,18
1896,798,line-ups,1
1897,798,line-up,5
1898,799,killer,1
1899,800,guitar,3
1900,800,guitars,1
1901,801,hooks,1
1902,801,hook,1
1903,801,hooked,1
1904,802,performed,10
1905,802,perform,7
1906,802,performing,9
1907,802,performs,1
1908,803,intimate,2
1909,804,gig,1
1910,804,gigs,1
1911,805,delighted,5
1912,805,delight,2
1913,806,added,11
1914,806,adds,2
1915,806,add,20
1916,806,Add,3
1917,806,adding,3
1918,806,Adding,2
1919,807,weeks,18
1920,807,week,17
1921,807,Week,3
1922,808,feature,16
1923,808,features,23
1924,808,featured,4
1925,808,Featuring,1
1926,808,featuring,3
1927,808,Features,1
1928,809,Freestyle,1
1929,810,Session,3
1930,811,truck,1
1931,812,ramp,1
1932,813,blow,2
1933,813,blown,2
1934,813,blowing,2
1935,813,blew,1
1936,814,mind,33
1937,814,Mind,1
1938,814,minds,2
1939,815,Expect,1
1940,815,expected,14
1941,815,expect,12
1942,815,expecting,3
1943,815,expects,1
1944,816,riders,2
1945,816,rider,1
1946,817,available,82
1947,817,Available,8
1948,818,Web,16
1949,818,web,1
1950,819,info,8
1951,820,limited,7
1952,821,reduced,1
1953,822,Embargoed,1
1954,823,marketed,1
1955,823,market,48
1956,823,markets,12
1957,823,Market,2
1958,824,salty,2
1959,825,foods,9
1960,825,food,27
1961,825,Food,2
1962,826,deliberately,3
1963,827,targeted,8
1964,827,target,11
1965,827,targeting,3
1966,827,targets,8
1967,828,children,87
1968,828,Children,2
1969,828,child,12
1970,829,According,10
1971,829,according,13
1972,829,accords,1
1973,830,Action,5
1974,831,Salt,4
1975,832,Health,24
1976,833,promotion,9
1977,833,promotions,2
1978,834,extremely,1
1979,835,salt,13
1980,835,salted,2
1981,836,school,39
1982,836,schools,17
1983,836,Schools,2
1984,837,marketing,11
1985,837,Marketing,1
1986,838,practice,12
1987,838,practices,8
1988,838,practicing,1
1989,839,items,17
1990,839,item,6
1991,839,Items,2
1992,840,combination,11
1993,840,Combination,2
1994,841,least,41
1995,842,techniques,14
1996,842,technique,2
1997,842,Technique,1
1998,843,aim,6
1999,843,aimed,6
2000,843,aims,13
2001,843,aiming,2
2002,843,Aim,1
2003,844,products,42
2004,844,product,13
2005,844,Products,1
2006,845,Nutritionist,3
2007,846,Chartered,1
2008,847,Lewis,4
2009,848,Ethical,1
2010,848,ethical,9
2011,849,ensure,24
2012,849,ensures,1
2013,849,ensuring,2
2014,849,Ensure,1
2015,850,sustained,2
2016,851,promotional,2
2017,852,usage,5
2018,853,vulnerable,4
2019,854,crucial,4
2020,855,stage,20
2021,855,staged,1
2022,855,stages,2
2023,855,Stage,3
2024,856,health,28
2025,856,Health,1
2026,857,development,49
2027,857,developments,6
2028,858,consumer,5
2029,858,consumers,8
2030,859,average,7
2031,859,Average,1
2032,860,consists,5
2033,860,consisted,2
2034,860,consist,2
2035,860,consisting,2
2036,861,savoury,1
2037,861,savouries,1
2038,862,processed,4
2039,863,snack,2
2040,864,combined,3
2041,865,total,10
2042,865,totaling,1
2043,865,Total,3
2044,866,expenditure,2
2045,867,typical,4
2046,868,approximately,5
2047,868,Approximately,1
2048,869,equivalent,10
2049,870,daily,6
2050,871,intake,2
2051,871,intakes,1
2052,872,packaging,4
2053,873,positioning,1
2054,874,enhance,9
2055,874,enhanced,2
2056,874,enhances,8
2057,875,sales,10
2058,875,sale,12
2059,875,Sales,1
2060,876,cases,14
2061,876,case,60
2062,876,casing,1
2063,876,Case,6
2064,877,launched,13
2065,877,launches,4
2066,877,launch,9
2067,877,Launching,1
2068,878,web-based,3
2069,879,movie,4
2070,879,movies,1
2071,880,interactive,4
2072,881,competition,14
2073,881,competitions,4
2074,881,Competitions,1
2075,881,Competition,1
2076,882,win,9
2077,882,won,10
2078,882,wins,4
2079,882,winning,4
2080,883,high,49
2081,883,High,2
2082,883,higher,19
2083,883,Highest,1
2084,883,highest,5
2085,884,profile,8
2086,884,Profiles,1
2087,884,profiles,1
2088,885,endorsements,2
2089,886,cartoon,2
2090,887,colouring,1
2091,887,colours,4
2092,887,colour,11
2093,887,coloured,5
2094,888,claims,12
2095,888,claim,18
2096,888,claimed,2
2097,888,claiming,5
2098,889,glass,4
2099,889,glasses,2
2100,890,milk,3
2101,891,ideal,12
2102,892,lunches,1
2103,892,lunch,3
2104,893,tv,52
2105,894,advertisements,1
2106,894,advertisement,1
2107,895,vouchers,2
2108,896,discounts,2
2109,896,discount,2
2110,896,Discounted,1
2111,897,liking,1
2112,898,taste,1
2113,898,tastes,2
2114,899,childhood,1
2115,900,seeds,8
2116,900,seed,5
2117,901,vascular,1
2118,902,disease,20
2119,902,diseases,6
2120,903,increasing,4
2121,903,increases,4
2122,903,increase,15
2123,903,increased,8
2124,903,Increased,1
2125,903,Increasing,1
2126,904,risk,23
2127,904,risks,8
2128,905,developing,16
2129,905,develop,29
2130,905,Develop,3
2131,905,developed,18
2132,905,Developing,4
2133,905,develops,1
2134,906,stroke,4
2135,906,stroking,4
2136,907,heart,21
2137,907,hearts,5
2138,907,Hearts,2
2139,908,later,35
2140,909,linked,9
2141,909,links,17
2142,909,link,20
2143,909,linking,3
2144,909,Link,1
2145,910,osteoporosis,1
2146,911,stomach,5
2147,912,asthma,1
2148,913,kidney,3
2149,914,systematic,2
2150,915,wish,15
2151,915,Wish,1
2152,915,wishes,3
2153,915,wished,3
2154,916,habituate,1
2155,917,tactics,1
2156,918,healthy,6
2157,919,less,29
2158,920,Professor,13
2159,921,Chairman,4
2160,922,cash,9
2161,923,reduction,14
2162,924,amount,15
2163,924,amounts,2
2164,924,amounting,1
2165,925,conduct,4
2166,925,conducted,5
2167,926,socially,3
2168,926,Socially,1
2169,927,responsible,18
2170,927,Responsible,2
2171,928,manner,8
2172,929,enable,24
2173,929,enables,3
2174,929,enabled,10
2175,929,enabling,2
2176,929,Enable,1
2177,930,sustain,1
2178,930,sustained,1
2179,930,sustaining,1
2180,931,growth,6
2181,931,Growth,1
2182,932,expense,2
2183,932,expenses,1
2184,933,request,14
2185,933,requests,6
2186,933,Request,1
2187,933,requested,1
2188,934,information,114
2189,934,Information,5
2190,935,contact,29
2191,935,contacts,6
2192,935,contacted,7
2193,935,Contacts,1
2194,935,Contact,10
2195,936,e-mail,6
2196,937,Independent,5
2197,938,pressure,9
2198,938,Pressure,2
2199,938,pressures,1
2200,939,Unit,11
2201,940,St,14
2202,941,Terrace,5
2203,942,ore,1
2204,943,Website,1
2205,943,website,37
2206,944,Notes,5
2207,944,note,19
2208,944,Note,24
2209,944,notes,7
2210,944,noted,5
2211,944,noting,1
2212,945,editors,1
2213,945,editor,7
2214,945,Editor,5
2215,946,specialists,1
2216,946,specialist,6
2217,947,concerned,6
2218,947,concern,10
2219,947,Concerning,1
2220,947,concerns,4
2221,948,effects,10
2222,948,Effects,2
2223,948,effect,18
2224,948,effected,1
2225,949,reach,10
2226,949,reached,13
2227,949,reaching,2
2228,949,reaches,2
2229,950,consensus,3
2230,951,Government,15
2231,951,governments,7
2232,951,government,22
2233,952,harmful,5
2234,953,diet,3
2235,953,diets,1
2236,954,cooking,3
2237,955,National,59
2238,956,every,47
2239,956,Every,3
2240,957,Habits,2
2241,958,Examples,3
2242,958,examples,9
2243,958,example,12
2244,959,common,14
2245,959,Common,2
2246,959,commonest,1
2247,959,commons,1
2248,960,Home,17
2249,961,Country,2
2250,962,splendid,2
2251,963,rich,8
2252,963,richer,3
2253,963,Rich,1
2254,964,heritage,8
2255,965,cultural,15
2256,965,Cultural,1
2257,966,programme,35
2258,966,programmes,9
2259,967,entertainment,6
2260,967,entertainments,1
2261,968,open,37
2262,968,opening,4
2263,968,opens,3
2264,968,opened,8
2265,968,Open,1
2266,969,find,72
2267,969,found,53
2268,969,finds,5
2269,969,finding,8
2270,969,Find,1
2271,970,contained,7
2272,970,containing,7
2273,970,contains,11
2274,970,contain,7
2275,971,site,59
2276,971,sites,13
2277,971,Site,1
2278,972,correct,16
2279,972,corrected,2
2280,973,press,8
2281,973,pressing,1
2282,974,However,43
2283,974,however,22
2284,975,opening,9
2285,976,details,46
2286,976,detail,12
2287,976,detailing,1
2288,976,Details,5
2289,977,without,41
2290,977,Without,2
2291,978,prior,10
2292,979,Rate,4
2293,980,Conditions,5
2294,980,conditions,16
2295,980,condition,11
2296,980,conditioned,1
2297,980,Condition,2
2298,981,Help,5
2299,981,helps,9
2300,981,help,59
2301,981,helped,13
2302,981,helping,12
2303,982,County,10
2304,983,Council,18
2305,984,Telephone,2
2306,985,email,20
2307,986,Emergencies,1
2308,987,hours,27
2309,987,hour,14
2310,988,dns,28
2311,989,Ports,3
2312,990,Resolution,2
2313,991,Protocols,1
2314,992,Sun,5
2315,993,Jan,8
2316,994,sage,4
2317,995,list,38
2318,995,listed,13
2319,995,lists,3
2320,996,false,6
2321,996,False,1
2322,997,client,14
2323,997,clients,12
2324,997,Client,1
2325,998,nameserver,5
2326,999,port,34
2327,999,ports,13
2328,1000,answers,3
2329,1000,answer,10
2330,1000,Answers,1
2331,1000,answered,4
2332,1000,answering,1
2333,1001,random,3
2334,1002,faq,3
2335,1003,question,13
2336,1003,questions,7
2337,1003,Questions,5
2338,1004,point,27
2339,1004,points,23
2340,1004,pointing,3
2341,1004,pointed,3
2342,1005,normal,8
2343,1006,resolution,3
2344,1007,occurs,5
2345,1007,occurred,2
2346,1007,occur,14
2347,1007,occurring,1
2348,1008,udp,8
2349,1009,usual,6
2350,1010,sequence,8
2351,1010,sequences,1
2352,1011,application,13
2353,1011,applications,8
2354,1011,Application,4
2355,1012,executes,1
2356,1012,executed,1
2357,1012,execute,2
2358,1013,standard,21
2359,1013,standards,23
2360,1013,Standard,1
2361,1014,library,13
2362,1014,libraries,22
2363,1014,Library,10
2364,1014,Libraries,4
2365,1015,function,12
2366,1015,functions,5
2367,1015,functioned,1
2368,1016,Linux,12
2369,1017,version,23
2370,1017,versions,8
2371,1017,Versions,1
2372,1017,Version,1
2373,1018,implemented,9
2374,1018,implementing,4
2375,1018,implement,4
2376,1018,Implementing,1
2377,1019,contents,5
2378,1019,content,18
2379,1019,Contents,1
2380,1020,file,11
2381,1020,files,7
2382,1020,Filed,1
2383,1020,filed,3
2384,1021,apply,19
2385,1021,applying,4
2386,1021,applied,10
2387,1021,applies,4
2388,1022,services,34
2389,1022,service,22
2390,1022,Services,1
2391,1023,systems,16
2392,1023,system,53
2393,1024,configured,9
2394,1024,configure,13
2395,1024,configuring,1
2396,1024,configures,1
2397,1025,traditional,15
2398,1026,command,1
2399,1027,ls,1
2400,1028,might,44
2401,1029,directories,1
2402,1029,directory,6
2403,1029,Directory,2
2404,1030,exist,5
2405,1030,existing,4
2406,1030,exists,5
2407,1030,existed,2
2408,1031,Entries,1
2409,1031,Entry,2
2410,1031,entry,12
2411,1031,entries,3
2412,1032,refer,8
2413,1032,referred,4
2414,1032,refers,1
2415,1032,Referring,1
2416,1033,trim,2
2417,1034,prefix,1
2418,1035,relate,5
2419,1035,related,12
2420,1035,relating,5
2421,1035,relates,4
2422,1036,keyword,1
2423,1037,ip,2
2424,1038,mention,6
2425,1038,mentioned,6
2426,1039,complexity,2
2427,1039,complexities,2
2428,1040,redirection,1
2429,1041,admin,1
2430,1042,gnu,1
2431,1043,obscure,2
2432,1043,obscured,2
2433,1044,utilities,1
2434,1044,utility,5
2435,1045,important,52
2436,1046,realize,1
2437,1047,sort,5
2438,1047,sorted,2
2439,1047,Sort,1
2440,1047,Sorted,1
2441,1047,sorts,3
2442,1048,daemon,1
2443,1049,kernel,1
2444,1050,device,11
2445,1050,devices,6
2446,1051,read,43
2447,1051,reading,18
2448,1051,reads,2
2449,1051,Reading,14
2450,1051,Read,6
2451,1052,direct,21
2452,1052,directed,7
2453,1052,directs,1
2454,1052,directing,2
2455,1052,Direct,1
2456,1053,initial,13
2457,1053,Initial,1
2458,1054,queries,7
2459,1054,query,5
2460,1054,queried,1
2461,1055,unprivileged,2
2462,1056,source,21
2463,1056,sources,5
2464,1056,Source,3
2465,1056,Sources,1
2466,1056,sourcing,3
2467,1057,destination,4
2468,1058,equal,3
2469,1059,Notice,1
2470,1059,notice,9
2471,1059,noticed,7
2472,1059,notices,1
2473,1060,protocol,4
2474,1061,server,16
2475,1061,servers,14
2476,1062,packet,5
2477,1062,packets,1
2478,1063,filtering,2
2479,1063,filter,7
2480,1063,filters,2
2481,1064,require,17
2482,1064,requires,5
2483,1064,required,23
2484,1064,requiring,1
2485,1065,traffic,24
2486,1066,domain,6
2487,1066,domains,4
2488,1066,Domain,2
